goal_id,name,stmt,sample_idx,text,latency_s,cond,tactic,kind,rule,lead_tok,kw_valid,flagged,sorry,note
26793,natDegree_,lemma natDegree_Ψ₂Sq (h : (4 : R) ≠ 0) : W.Ψ₂Sq.natDegree = 3,7,unfold W.Ψ₂Sq.natDegree,0.28,constrained,unfold W.Ψ₂Sq.natDegree,named,unfold_tac,unfold,True,,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),0,use h,0.11,constrained,use h,named,use_tac,use,True,,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),1,"use h, mul_one",0.18,constrained,"use h, mul_one",named,use_tac,use,True,,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),2,unfold Antiperiodic at h,0.23,constrained,unfold Antiperiodic at h,named,unfold_tac,unfold,True,,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),3,rw [Antiperiodic.def],0.25,constrained,rw [Antiperiodic.def],named,rw_tac,rw,True,,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),4,unfold Antiperiodic at h n,0.25,constrained,unfold Antiperiodic at h n,named,unfold_tac,unfold,True,,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),5,"use h, odd_mul_two_add_one, neg_neg",0.33,constrained,"use h, odd_mul_two_add_one, neg_neg",named,use_tac,use,True,odd_mul_two_add_one,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),6,induction n; intros h n ih; unfold Antiperiodic; simp [ih]; apply h; norm_num; ring_simp,0.75,constrained,induction n; intros h n ih; unfold Antiperiodic; simp [ih]; apply h; norm_num; ring_simp,named,induction_tac,induction,True,ring_simp,False,
24312,Antiperiodic,theorem Antiperiodic.odd_nsmul_antiperiodic [AddMonoid α] [InvolutiveNeg β] (h : Antiperiodic f c) (n : ℕ) : Antiperiodic f ((2 * n + 1) • c),7,unfold Antiperiodic,0.18,constrained,unfold Antiperiodic,named,unfold_tac,unfold,True,,False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",0,rw [sum_coord_apply_eq_one'],0.25,constrained,rw [sum_coord_apply_eq_one'],named,rw_tac,rw,True,sum_coord_apply_eq_one',False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",1,linarith,0.11,constrained,linarith,named,linarith_tac,linarith,True,,False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",2,use finset.sum_of_singletons_indexed_by_range,0.32,constrained,use finset.sum_of_singletons_indexed_by_range,named,use_tac,use,True,finset.sum_of_singletons_indexed_by_range,False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",3,rw [P.sum_coord_apply],0.23,constrained,rw [P.sum_coord_apply],named,rw_tac,rw,True,P.sum_coord_apply,False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",4,refine Finset.sum_congr (fun _ => ?_); simp; norm_num,0.49,constrained,refine Finset.sum_congr (fun _ => ?_); simp; norm_num,named,refine_tac,refine,True,,False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",5,rw [sum_coord_apply_eq_one'],0.25,constrained,rw [sum_coord_apply_eq_one'],named,rw_tac,rw,True,sum_coord_apply_eq_one',False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",6,rw [sum_coord_apply_eq_one],0.26,constrained,rw [sum_coord_apply_eq_one],named,rw_tac,rw,True,,False,
99595,sum_coord_apply_eq_one,"theorem sum_coord_apply_eq_one [Fintype ι] (q : P) : ∑ i, b.coord i q = 1",7,"have h : ∀ (i : ι), b.coord i q = 0 := fun i => by sorry",0.62,constrained,"have h : ∀ (i : ι), b.coord i q = 0 := fun i => by sorry",named,have_tac,have,True,,True,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',0,rw [toConv_eq_map],0.23,constrained,rw [toConv_eq_map],named,rw_tac,rw,True,toConv_eq_map,False,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',1,rw [Matrix.star_toLin'],0.23,constrained,rw [Matrix.star_toLin'],named,rw_tac,rw,True,Matrix.star_toLin',False,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',2,refine star_congr? (toConv_congr? ?lhs_congr? ?rhs_congr?),0.59,constrained,refine star_congr? (toConv_congr? ?lhs_congr? ?rhs_congr?),named,refine_tac,refine,True,lhs_congr;rhs_congr;star_congr;toConv_congr,False,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',3,"refine (by simp [star_map, toLin'_map])",0.4,constrained,"refine (by simp [star_map, toLin'_map])",named,refine_tac,refine,True,star_map;toLin'_map,False,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',4,unfold star toConv toLin' map,0.25,constrained,unfold star toConv toLin' map,named,unfold_tac,unfold,True,toConv,False,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',5,refine star_matrix_of_linear_map congr_fun (funext (fun x => _)) (funext (fun y => _)) (funext (fun z => _)) (by ring) (by ring) (by ring),1.22,constrained,refine star_matrix_of_linear_map congr_fun (funext (fun x => _)) (funext (fun y => _)) (funext (fun z => _)) (by ring) (by ring) (by ring),named,refine_tac,refine,True,star_matrix_of_linear_map,False,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',6,dsimp [star],0.18,constrained,dsimp [star],named,dsimp_tac,dsimp,True,,False,
25353,intrinsicStar_toLin',theorem intrinsicStar_toLin' (A : Matrix n m R) : star (toConv A.toLin') = toConv (A.map star).toLin',7,rw [toConv_map],0.2,constrained,rw [toConv_map],named,rw_tac,rw,True,toConv_map,False,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,0,use sum_swap_id_of_chartAt_eq_range_I,0.3,constrained,use sum_swap_id_of_chartAt_eq_range_I,named,use_tac,use,True,sum_swap_id_of_chartAt_eq_range_I,False,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,1,"have h : ∀ {q}, writtenInExtChartAt I I q Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H q q)] id := by sorry",1.0,constrained,"have h : ∀ {q}, writtenInExtChartAt I I q Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H q q)] id := by sorry",named,have_tac,have,True,,True,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,2,changeSumOfFunctions,0.16,constrained,changeSumOfFunctions,named,change_tac,changeSumOfFunctions,False,,False,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,3,change writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] (Sum.swap : _ → _),0.93,constrained,change writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] (Sum.swap : _ → _),named,change_tac,change,True,,False,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,4,rw [Sum.swap_apply],0.21,constrained,rw [Sum.swap_apply],named,rw_tac,rw,True,,False,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,5,rw [Sum.swap_eq_id],0.23,constrained,rw [Sum.swap_eq_id],named,rw_tac,rw,True,Sum.swap_eq_id,False,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,6,apply Filter.eventually_of_eventuallyFilter_map_eq_id; intros y hy; apply Sum.swap_eq_id; assumption,0.62,constrained,apply Filter.eventually_of_eventuallyFilter_map_eq_id; intros y hy; apply Sum.swap_eq_id; assumption,named,apply_tac,apply,True,Filter.eventually_of_eventuallyFilter_map_eq_id;Sum.swap_eq_id,False,
94104,writtenInExtChartAt_sumSwap_eventuallyEq_id,lemma writtenInExtChartAt_sumSwap_eventuallyEq_id : writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id,7,change (writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id) using Sum.swap_id,0.93,constrained,change (writtenInExtChartAt I I p Sum.swap =ᶠ[𝓝[range I] (I <| chartAt H p p)] id) using Sum.swap_id,named,change_tac,change,True,Sum.swap_id,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,0,rw [p.splitting_field_eq],0.25,constrained,rw [p.splitting_field_eq],named,rw_tac,rw,True,p.splitting_field_eq,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,1,refine fintype.equiv_fintype_splitting_field hp.to_separable.splitting_field_equiv; ring,0.59,constrained,refine fintype.equiv_fintype_splitting_field hp.to_separable.splitting_field_equiv; ring,named,refine_tac,refine,True,fintype.equiv_fintype_splitting_field;hp.to_separable.splitting_field_equiv,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,2,apply hp.separable_tower_finrank_eq_card_galois_group,0.4,constrained,apply hp.separable_tower_finrank_eq_card_galois_group,named,apply_tac,apply,True,hp.separable_tower_finrank_eq_card_galois_group,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,3,refine Finset.toFinmap_injective_card _;,0.35,constrained,refine Finset.toFinmap_injective_card _;,named,refine_tac,refine,True,Finset.toFinmap_injective_card,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,4,use [hp.separability],0.22,constrained,use [hp.separability],named,use_tac,use,True,hp.separability,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,5,use hp.separability,0.18,constrained,use hp.separability,named,use_tac,use,True,hp.separability,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,6,unfold Separable SplittingField GaloisGroup finrank Nat.card,0.4,constrained,unfold Separable SplittingField GaloisGroup finrank Nat.card,named,unfold_tac,unfold,True,GaloisGroup,False,
90165,card_of_separable,theorem card_of_separable (hp : p.Separable) : Nat.card p.Gal = finrank F p.SplittingField,7,"cases hp.1 with [K, hK]",0.32,constrained,"cases hp.1 with [K, hK]",named,cases_tac,cases,True,hK;hp.1,False,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",0,rw [← smul_sum],0.22,constrained,rw [← smul_sum],named,rw_tac,rw,True,,False,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",1,rw [← smul_tsum],0.25,constrained,rw [← smul_tsum],named,rw_tac,rw,True,smul_tsum,False,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",2,rw [smul_tsum],0.23,constrained,rw [smul_tsum],named,rw_tac,rw,True,smul_tsum,False,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",3,refine smul_tsum' _ _ _; sorry,0.35,constrained,refine smul_tsum' _ _ _; sorry,named,refine_tac,refine,True,smul_tsum',True,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",4,rw [smul_tsum],0.23,constrained,rw [smul_tsum],named,rw_tac,rw,True,smul_tsum,False,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",5,rw [← smul_tsum'],0.26,constrained,rw [← smul_tsum'],named,rw_tac,rw,True,smul_tsum',False,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",6,ring_tactic,0.14,constrained,ring_tactic,fallback,generic_tac,ring_tactic,False,,False,
158263,tsum_const_smul',"lemma tsum_const_smul' {γ : Type*} [Group γ] [DistribMulAction γ α] [ContinuousConstSMul γ α] [T2Space α] (g : γ) : ∑'[L] (i : β), g • f i = g • ∑'[L] (i : β), f i",7,congr sorry,0.14,constrained,congr sorry,named,congr_tac,congr,True,,True,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,0,simp,0.09,constrained,simp,named,simp_tac,simp,True,,False,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,1,rw [G.Walk.drop],0.23,constrained,rw [G.Walk.drop],named,rw_tac,rw,True,,False,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,2,rw [G.Walk.drop],0.23,constrained,rw [G.Walk.drop],named,rw_tac,rw,True,,False,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,3,rw [Walk.drop_darts],0.23,constrained,rw [Walk.drop_darts],named,rw_tac,rw,True,Walk.drop_darts,False,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,4,dsimp [Walk.drop],0.21,constrained,dsimp [Walk.drop],named,dsimp_tac,dsimp,True,,False,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,5,unfolding darts_drop_step,0.23,constrained,unfolding darts_drop_step,named,unfold_tac,unfolding,False,darts_drop_step,False,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,6,unfold G.Walk.drop,0.18,constrained,unfold G.Walk.drop,named,unfold_tac,unfold,True,,False,
69342,darts_drop,lemma darts_drop (p : G.Walk u v) (n : ℕ) : (p.drop n).darts = p.darts.drop n,7,rewrite Walk.drop_darts,0.18,constrained,rewrite Walk.drop_darts,fallback,generic_tac,rewrite,False,Walk.drop_darts,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,0,rw [S.gδ],0.2,constrained,rw [S.gδ],named,rw_tac,rw,True,,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,1,"rw [S.g_def, S.δ_def]",0.32,constrained,"rw [S.g_def, S.δ_def]",named,rw_tac,rw,True,S.g_def;δ_def,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,2,rewrite S.associativity_of_mul_left; simp [S.zero_def],0.43,constrained,rewrite S.associativity_of_mul_left; simp [S.zero_def],fallback,generic_tac,rewrite,False,S.associativity_of_mul_left,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,3,rw [S.L₀.g_δ],0.28,constrained,rw [S.L₀.g_δ],named,rw_tac,rw,True,S.L;g_,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,4,rw [S.L₀.g_δ],0.28,constrained,rw [S.L₀.g_δ],named,rw_tac,rw,True,S.L;g_,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,5,rw [S.g_δ],0.24,constrained,rw [S.g_δ],named,rw_tac,rw,True,S.g_,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,6,use associativity_of_composition,0.21,constrained,use associativity_of_composition,named,use_tac,use,True,associativity_of_composition,False,
11390,L,lemma L₀_g_δ : S.L₀.g ≫ S.δ = 0,7,rw [S.L₀.g_δ],0.28,constrained,rw [S.L₀.g_δ],named,rw_tac,rw,True,S.L;g_,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),0,rw [ZMod.sub_eq_add_neg],0.28,constrained,rw [ZMod.sub_eq_add_neg],named,rw_tac,rw,True,ZMod.sub_eq_add_neg,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),1,rw [ZMod.sub_eq_add_neg],0.28,constrained,rw [ZMod.sub_eq_add_neg],named,rw_tac,rw,True,ZMod.sub_eq_add_neg,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),2,rw [ZMod.sub_eq_neg_add],0.28,constrained,rw [ZMod.sub_eq_neg_add],named,rw_tac,rw,True,ZMod.sub_eq_neg_add,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),3,rw [ZMod.sub_eq_add_neg],0.28,constrained,rw [ZMod.sub_eq_add_neg],named,rw_tac,rw,True,ZMod.sub_eq_add_neg,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),4,rw [ZMod.sub_add_cancel],0.26,constrained,rw [ZMod.sub_add_cancel],named,rw_tac,rw,True,,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),5,rw [ZMod.coe_of_nat],0.28,constrained,rw [ZMod.coe_of_nat],named,rw_tac,rw,True,ZMod.coe_of_nat,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),6,rw [ZMod.sub_eq_add_neg],0.28,constrained,rw [ZMod.sub_eq_add_neg],named,rw_tac,rw,True,ZMod.sub_eq_add_neg,False,
120435,eval_modulus_sub,lemma eval_modulus_sub (x : ZMod n) : χ (n - x) = χ (-x),7,rw [ZMod.sub_neg],0.24,constrained,rw [ZMod.sub_neg],named,rw_tac,rw,True,,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,0,intro hA,0.14,constrained,intro hA,named,intro_tac,intro,True,hA,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,1,rw [IsTranscendenceBasis.isAlgebraic_iff_range_algebraic],0.53,constrained,rw [IsTranscendenceBasis.isAlgebraic_iff_range_algebraic],named,rw_tac,rw,True,IsTranscendenceBasis.isAlgebraic_iff_range_algebraic,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,2,apply hx.transcendental_basis; intro h; specialize h A; cases h; contradiction; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption;,1.59,constrained,apply hx.transcendental_basis; intro h; specialize h A; cases h; contradiction; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption; assumption;,named,apply_tac,apply,True,hx.transcendental_basis,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,3,use hx.isAlgebraic_basis,0.24,constrained,use hx.isAlgebraic_basis,named,use_tac,use,True,hx.isAlgebraic_basis,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,4,rw [IsTranscendenceBasis.isAlgebraic_def],0.42,constrained,rw [IsTranscendenceBasis.isAlgebraic_def],named,rw_tac,rw,True,,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,5,use hx,0.11,constrained,use hx,named,use_tac,use,True,,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,6,use hx.is_algebraic_basis,0.23,constrained,use hx.is_algebraic_basis,named,use_tac,use,True,hx.is_algebraic_basis,False,
140568,IsTranscendenceBasis,theorem IsTranscendenceBasis.isAlgebraic [Nontrivial R] (hx : IsTranscendenceBasis R x) : Algebra.IsAlgebraic (adjoin R (range x)) A,7,use hx.isAlgebraic,0.2,constrained,use hx.isAlgebraic,named,use_tac,use,True,,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,0,intros x y; unfold cfc; rw [commute_eq]; simp; intros h; apply hb₁; apply hb₂; assumption,0.74,constrained,intros x y; unfold cfc; rw [commute_eq]; simp; intros h; apply hb₁; apply hb₂; assumption,named,intro_tac,intros,True,commute_eq;hb,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,1,"unfold Commute, cfc, star",0.25,constrained,"unfold Commute, cfc, star",named,unfold_tac,unfold,True,,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,2,unfold Commute cfc star,0.21,constrained,unfold Commute cfc star,named,unfold_tac,unfold,True,,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,3,rw [Commute.cfc],0.23,constrained,rw [Commute.cfc],named,rw_tac,rw,True,,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,4,"intros x y; unfold cfc; simp only [cfc_def]; rw [hb₁.apply x y, hb₂.apply x y]; simp only [star_apply]; ring",0.93,constrained,"intros x y; unfold cfc; simp only [cfc_def]; rw [hb₁.apply x y, hb₂.apply x y]; simp only [star_apply]; ring",named,intro_tac,intros,True,cfc_def;hb,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,5,rw [Commute.def],0.22,constrained,rw [Commute.def],named,rw_tac,rw,True,,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,6,rw [Commute.def],0.21,constrained,rw [Commute.def],named,rw_tac,rw,True,,False,
32722,Commute,protected theorem Commute.cfc {a b : A} (hb₁ : Commute a b) (hb₂ : Commute (star a) b) (f : 𝕜 → 𝕜) : Commute (cfc f a) b,7,unfold Commute.cfc star cfc,0.25,constrained,unfold Commute.cfc star cfc,named,unfold_tac,unfold,True,,False,
99230,vsub_apply,theorem vsub_apply (f g : P1 →ᵃ[k] P2) (p : P1) : (f -ᵥ g : P1 →ᵃ[k] V2) p = f p -ᵥ g p,0,rw [vsub_apply],0.2,constrained,rw [vsub_apply],named,rw_tac,rw,True,,False,
99230,vsub_apply,theorem vsub_apply (f g : P1 →ᵃ[k] P2) (p : P1) : (f -ᵥ g : P1 →ᵃ[k] V2) p = f p -ᵥ g p,1,dsimp [vsub_apply],0.23,constrained,dsimp [vsub_apply],named,dsimp_tac,dsimp,True,,False,
99230,vsub_apply,theorem vsub_apply (f g : P1 →ᵃ[k] P2) (p : P1) : (f -ᵥ g : P1 →ᵃ[k] V2) p = f p -ᵥ g p,2,unfold vsub_apply,0.16,constrained,unfold vsub_apply,named,unfold_tac,unfold,True,,False,
99230,vsub_apply,theorem vsub_apply (f g : P1 →ᵃ[k] P2) (p : P1) : (f -ᵥ g : P1 →ᵃ[k] V2) p = f p -ᵥ g p,3,rw [vsub_apply],0.21,constrained,rw [vsub_apply],named,rw_tac,rw,True,,False,
99230,vsub_apply,theorem vsub_apply (f g : P1 →ᵃ[k] P2) (p : P1) : (f -ᵥ g : P1 →ᵃ[k] V2) p = f p -ᵥ g p,4,funext,0.11,constrained,funext,named,ext_tac,funext,True,,False,
